x,y
28,49
28,76
12,73
10,85
37,62
20,82
63,88
14,54
10,54
21,73
10,84
11,82
9,71
9,86
32,54
53,85
53,85
35,63
7,49
39,43
46,53
67,52
46,56
43,54
33,60
15,69
27,73
27,73
42,60
34,60
47,66
71,61
45,76
13,86
35,73
43,55
90,51
30,56
15,64
14,64
51,70
66,80
91,54
75,35
29,84
47,85
47,85
57,9
51,14
46,16
37,69
12,42
48,62
45,61
56,24
53,69
46,44
44,43
15,13
25,30
56,54
36,34
32,33
63,57
40,33
21,69
20,66
19,79
90,34
20,66
15,68
60,71
38,57
36,71
30,24
59,50
21,63
48,37
35,60
81,34
81,32
77,38
89,39
90,42
34,63
31,60
42,81
37,84
22,57
33,76
6,41
0,41
3,50
5,58
16,66
29,46
31,53
31,53
31,37
43,39
55,49
