x,y
14,72
39,82
33,67
33,73
33,51
39,30
28,58
30,51
34,60
37,61
64,69
7,70
30,69
34,66
42,69
32,58
42,62
43,53
63,83
60,91
9,30
2,25
33,72
39,64
36,52
38,79
53,80
53,80
51,74
41,67
27,63
61,50
31,51
35,60
41,56
62,63
56,68
59,72
27,78
27,77
24,72
51,45
52,55
42,71
59,68
34,51
35,29
4,47
20,39
26,58
25,65
35,69
32,60
51,50
21,55
25,67
61,7
28,58
30,54
30,61
32,76
34,81
58,62
58,57
59,59
67,84
38,50
38,45
43,54
53,52
44,64
25,26
28,38
32,38
54,43
42,71
53,52
43,54
4,55
33,57
19,64
28,22
26,25
55,24
56,24
69,4
89,55
53,72
38,71
42,63
60,56
61,69
93,51
