x,y
36,46
68,22
66,65
75,47
75,51
80,53
49,62
49,62
56,35
90,45
69,41
58,82
37,22
78,8
95,8
69,28
56,38
52,32
53,9
58,35
61,27
61,31
59,27
43,56
57,39
70,40
72,43
40,73
45,30
31,32
62,41
68,42
68,67
27,62
53,53
57,76
56,87
69,97
60,25
56,60
70,49
35,12
33,25
44,48
56,43
32,33
74,42
33,41
96,40
41,69
69,31
70,32
55,62
59,86
58,88
71,84
65,62
63,40
63,39
51,36
39,34
39,28
64,54
65,55
69,52
72,50
33,12
37,31
33,89
39,60
71,86
74,89
62,64
70,54
69,38
55,55
74,58
20,66
36,23
34,56
36,62
36,62
42,70
78,50
